JugadorID,Nombre del Juego,GPU del Jugador,RAM del Jugador (GB),GPU Requerida,RAM MÃ­nima Requerida (GB),Cumple Requisitos,Kills,Muertes,K/D Ratio,Precisión (%),Victorias,Horas Jugadas
J6400,Call of Duty WW2,RTX 3080,64, NVIDIA GeForce GTX 660,8,Sí,36482,19156,1.9,43.44,1357,5442
J6746,Call of Duty Black Ops,AMD Radeon R9 380,16, AMD Radeon HD 7870,8,Sí,65605,57415,1.14,16.46,4076,8356
J4880,Call of Duty Black Ops,GTX 1080 Ti,16, ATI Radeon HD 5770,8,Sí,8736,6155,1.42,19.47,1926,5729
J1581,Call of Duty Modern Warfare 3,GTX 1080 Ti,8, NVIDIA GeForce GTX 660,6,Sí,35814,30998,1.16,18.33,3738,7751
J8603,Call of Duty Modern Warfare 3,RTX 3070 Ti,16,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,8,Sí,10074,1694,5.95,31.72,487,2005
J9334,Call of Duty Ghosts,RTX 3080,32, AMD Radeon R9 270,8,Sí,22059,6024,3.66,49.3,914,3709
J3898,Call of Duty Warzone,GTX 1660 Super,16, AMD Radeon HD 6850,4,Sí,45527,5103,8.92,38.97,1021,7980
J4616,Call of Duty Modern Warfare 3,RTX 3070 Ti,16, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,40299,5915,6.81,39.87,291,4033
J9399,Call of Duty Black Ops,GTX 1660 Super,8, NVIDIA GeForce GTX 1050,4,Sí,3317,2855,1.16,58.79,359,1170
J9207,Call of Duty Modern Warfare II,AMD Radeon R9 380,32, ATI Radeon 3000,4,Sí,14583,8374,1.74,10.38,33,8102
J7455,Call of Duty Modern Warfare II,RTX 3080,32, NVIDIA GeForce GTX 1050,4,Sí,17033,2683,6.35,34.13,1121,2657
J7509,Call of Duty Vanguard,RTX 3090,32, AMD Radeon RX 560,8,Sí,23343,11004,2.12,44.5,1104,2692
J8179,Call of Duty Black Ops,AMD Radeon RX 570,32,"AMD Radeon RX 560,Nvidia GeForce GTX 1050 Ti",8,Sí,8945,322,27.78,27.89,919,1857
J2356,Call of Duty WW2,AMD Radeon RX 570,8, NVIDIA GeForce 510,2,Sí,11061,1801,6.14,22.27,637,1275
J9176,Call of Duty Modern Warfare II,GTX 1080 Ti,32,NVIDIA GeForce GTX 960 or AMD Radeon RX 470,8,Sí,1314,783,1.68,52.94,134,847
J2132,Call of Duty Black Ops,RTX 3060,64,"NVIDIA GeForce GTX 560 with 2 GB VRAM (current equivalent NVIDIA GeForce GTX 760) | AMD Radeon HD 7770 with 2 GB VRAM, or better - See supported List*",4,Sí,50347,15130,3.33,32.64,1350,5261
J2764,Call of Duty Modern Warfare 3,AMD Radeon R9 380,32,Card,4,Sí,17891,15353,1.17,37.07,1002,3514
J2261,Call of Duty Ghosts,AMD Radeon R9 380,64, NVIDIA GeForce GTX 660,4,Sí,10979,8965,1.22,13.26,166,1334
J7011,Call of Duty Modern Warfare 3,RTX 3070 Ti,8, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,28563,13578,2.1,46.74,116,3207
J8658,Call of Duty Ghosts,RTX 2060 Super,32, AMD Radeon HD 7770,4,Sí,6122,3553,1.72,34.66,167,829
J4428,Call of Duty Warzone,RTX 3070 Ti,64, ATI Radeon HD 5770,8,Sí,44488,43194,1.03,32.04,3472,9764
J6866,Call of Duty Vanguard,RTX 3080,64, Intel HD 4000  or Radeon HD 7870,2,Sí,3004,982,3.06,14.57,358,3737
J8388,Call of Duty WW2,RTX 3090,32,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,35841,18565,1.93,45.0,1288,5408
J9261,Call of Duty Modern Warfare II,RTX 3070 Ti,32,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,9845,4566,2.16,22.55,672,2042
J5239,Call of Duty Modern Warfare II,RTX 3070 Ti,8, AMD Radeon HD 7850,4,Sí,23147,14978,1.55,24.59,803,8460
J2783,Call of Duty Ghosts,RTX 3080,8, AMD Radeon R9 270,8,Sí,7305,174,41.98,54.31,1281,2630
J9297,Call of Duty Vanguard,RTX 3080,8, NVIDIA GeForce GTX 670,4,Sí,47036,5377,8.75,35.92,996,7500
J3426,Call of Duty Black Ops,RTX 3080,32,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,4,Sí,39889,26369,1.51,26.75,4540,9656
J7719,Call of Duty Modern Warfare 3,GTX 1080 Ti,16, NVIDIA GeForce GTX 660,6,Sí,34829,28804,1.21,11.04,1193,4210
J7601,Call of Duty Modern Warfare II,GTX 1660 Super,64,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,2,Sí,5029,4277,1.18,48.53,130,1041
J4854,Call of Duty Warzone,RTX 3080,32, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,30549,6090,5.02,41.26,775,4343
J5828,Call of Duty Vanguard,GTX 1660 Super,32, NVIDIA GeForce 6600,8,Sí,2906,1109,2.62,45.67,312,1543
J4117,Call of Duty Black Ops,RTX 3080,64,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,4,Sí,6219,2515,2.47,55.24,708,3587
J3391,Call of Duty Ghosts,RTX 3080,64, AMD Radeon RX 560,4,Sí,54436,29986,1.82,47.59,1194,8053
J3679,Call of Duty Vanguard,RTX 3080,64, Intel HD 4000  or Radeon HD 7870,2,Sí,427,100,4.27,38.52,791,2712
J2646,Call of Duty WW2,RTX 2060 Super,64,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,56308,44520,1.26,28.19,724,7988
J4547,Call of Duty Warzone,RTX 3070 Ti,64, ATI Radeon HD 5770,8,Sí,209,200,1.04,35.62,106,467
J1186,Call of Duty Black Ops,RTX 3070 Ti,32,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,56901,48484,1.17,41.85,4493,9629
J1252,Call of Duty Black Ops,AMD Radeon R9 380,32, AMD Radeon HD 7850,8,Sí,1698,1294,1.31,13.63,132,693
J2397,Call of Duty Ghosts,RTX 3090,64, AMD Radeon HD 6570,8,Sí,16490,5223,3.16,42.8,1238,5856
J8510,Call of Duty Black Ops,RTX 3060,16, AMD Radeon HD 7790,8,Sí,15569,4447,3.5,28.23,549,2281
J1418,Call of Duty Modern Warfare 3,RTX 3070 Ti,64, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,39633,7025,5.64,22.59,1782,6128
J3003,Call of Duty Modern Warfare 3,GTX 1080 Ti,32, NVIDIA GeForce GTX 660,6,Sí,12966,4250,3.05,17.81,161,2844
J1305,Call of Duty Vanguard,GTX 1080 Ti,16,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,8,Sí,39172,10804,3.63,55.17,1610,6110
J4535,Call of Duty Ghosts,RTX 2060 Super,64, AMD Radeon HD 7770,4,Sí,4568,4472,1.02,25.54,1480,8576
J1630,Call of Duty WW2,GTX 1080 Ti,32,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,4,Sí,8347,7152,1.17,58.64,2163,6864
J2681,Call of Duty Black Ops,RTX 3080,32,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,4,Sí,22678,114,198.93,17.02,944,4346
J5500,Call of Duty Black Ops,AMD Radeon R9 380,8, AMD Radeon HD 7770,4,Sí,49578,44644,1.11,58.72,3007,7533
J9255,Call of Duty Black Ops,RTX 3070 Ti,16,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,505,380,1.33,20.02,3464,8384
J4981,Call of Duty Modern Warfare II,AMD Radeon R9 380,16, ATI Radeon 3000,4,Sí,4201,2237,1.88,55.63,885,3525
J3250,Call of Duty Black Ops,GTX 1080 Ti,8, ATI Radeon HD 5770,8,Sí,52016,45370,1.15,55.2,2312,7200
J1117,Call of Duty WW2,RTX 3060,16, NVIDIA GeForce GTX 660,4,Sí,5308,1876,2.83,57.77,398,813
J1218,Call of Duty WW2,GTX 1080 Ti,64,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,4,Sí,8854,3097,2.86,26.46,203,3030
J2523,Call of Duty Modern Warfare 3,RTX 2060 Super,16, AMD Radeon R9 270 / R7 370,8,Sí,9437,1859,5.08,32.08,255,4464
J1758,Call of Duty Vanguard,RTX 3090,64, AMD Radeon RX 560,8,Sí,84153,25547,3.29,42.08,216,8626
J4723,Call of Duty Vanguard,RTX 2060 Super,64, AMD Radeon X1600,4,Sí,63071,1706,36.97,34.25,1435,6985
J2347,Call of Duty Modern Warfare II,RTX 3060,8, NVIDIA GeForce GTX 1050,8,Sí,371,161,2.3,32.34,226,543
J2224,Call of Duty Black Ops,AMD Radeon R9 380,64, AMD Radeon HD 7770,4,Sí,455,96,4.74,14.28,3,92
J7685,Call of Duty Black Ops,GTX 1080 Ti,16, NVIDIA GeForce GTX 660,8,Sí,28455,10851,2.62,32.81,1304,3267
J5084,Call of Duty Warzone,RTX 3080,8, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,1372,26,52.77,53.66,1343,8944
J6914,Call of Duty Modern Warfare II,GTX 1080 Ti,8,NVIDIA GeForce GTX 960 or AMD Radeon RX 470,8,Sí,34405,1246,27.61,20.06,134,6866
J8282,Call of Duty Black Ops,RTX 3090,8, AMD Radeon HD 6970,8,Sí,3130,1863,1.68,54.79,27,439
J7577,Call of Duty Modern Warfare 3,RTX 2060 Super,64, AMD Radeon R9 270 / R7 370,8,Sí,4639,979,4.74,32.94,6,1285
J7337,Call of Duty Vanguard,RTX 3080,8, Intel HD 4000  or Radeon HD 7870,2,Sí,3736,2809,1.33,47.75,2442,9942
J2757,Call of Duty WW2,RTX 2060 Super,32,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,410,143,2.87,55.62,14,108
J1086,Call of Duty Black Ops,AMD Radeon RX 570,64,"AMD Radeon RX 560,Nvidia GeForce GTX 1050 Ti",8,Sí,58891,47133,1.25,46.77,2515,8551
J2330,Call of Duty Ghosts,AMD Radeon R9 380,8, NVIDIA GeForce GTX 660,4,Sí,15352,9199,1.67,20.21,1896,5044
J7528,Call of Duty Black Ops,GTX 1660 Super,32, NVIDIA GeForce GTX 1050,4,Sí,56535,47738,1.18,30.47,196,7380
J8433,Call of Duty Black Ops,RTX 3070 Ti,8,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,38561,30376,1.27,11.5,522,5459
J1017,Call of Duty WW2,RTX 3090,16,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,45114,36966,1.22,45.86,3595,8434
J3621,Call of Duty Vanguard,RTX 2060 Super,32, AMD Radeon X1600,4,Sí,58613,44196,1.33,33.04,822,8389
J9851,Call of Duty Ghosts,RTX 3080,16,"NVIDIA GTX 1650 Super or AMD Radeon RX 5500 XT, with a minimum of 4GB of VRAM",4,Sí,45097,21498,2.1,17.6,34,6322
J1606,Call of Duty Modern Warfare 3,RTX 3090,64, NVIDIA GeForce GTX 670,8,Sí,16295,5656,2.88,45.44,555,8161
J9876,Call of Duty Ghosts,RTX 3080,32, AMD Radeon RX 560,4,Sí,3722,3040,1.22,27.21,119,1598
J5360,Call of Duty Modern Warfare 3,RTX 3090,8, NVIDIA GeForce GTX 670,8,Sí,1770,670,2.64,34.76,24,285
J3484,Call of Duty Black Ops,GTX 1080 Ti,16, AMD Radeon HD 6850,8,Sí,36259,14849,2.44,32.69,234,4139
J4253,Call of Duty Black Ops,RTX 3060,64,"NVIDIA GeForce GTX 560 with 2 GB VRAM (current equivalent NVIDIA GeForce GTX 760) | AMD Radeon HD 7770 with 2 GB VRAM, or better - See supported List*",4,Sí,21131,1737,12.17,38.45,1850,7900
J6678,Call of Duty Modern Warfare II,GTX 1660 Super,16,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,2,Sí,25461,3386,7.52,17.82,3335,6678
J2324,Call of Duty Ghosts,GTX 1660 Super,16, NVIDIA GeForce GTX 660,8,Sí,11064,7193,1.54,26.24,1530,9026
J4037,Call of Duty Black Ops,RTX 3080,32, ATI Radeon HD 5770,8,Sí,4879,125,39.03,40.5,200,1212
J7661,Call of Duty Warzone,RTX 3070 Ti,16,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,4,Sí,30821,24843,1.24,41.98,593,3408
J9813,Call of Duty Vanguard,GTX 1660 Super,64, AMD Radeon HD 7850,8,Sí,27612,6488,4.26,16.92,564,4579
J1821,Call of Duty Warzone,RTX 3080,16, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,57750,5084,11.36,42.75,75,8813
J5014,Call of Duty Modern Warfare 3,RTX 2060 Super,16, AMD Radeon R9 270 / R7 370,8,Sí,35138,6451,5.45,57.77,755,5236
J1351,Call of Duty Ghosts,AMD Radeon R9 380,32, NVIDIA GeForce GTX 660,4,Sí,24546,11928,2.06,59.91,1488,2990
J5945,Call of Duty Modern Warfare 3,RTX 2060 Super,16,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,8,Sí,27473,5685,4.83,43.53,555,4844
J2244,Call of Duty Modern Warfare 3,AMD Radeon R9 380,16,Card,4,Sí,41146,40394,1.02,35.18,2925,7266
J2653,Call of Duty Modern Warfare II,AMD Radeon R9 380,8, AMD Radeon HD 7790,4,Sí,51847,19855,2.61,23.65,1654,5891
J8827,Call of Duty Modern Warfare II,RTX 3090,32,2GB GTX 750,8,Sí,42771,39358,1.09,47.11,1940,9653
J2482,Call of Duty Modern Warfare II,RTX 3070 Ti,32,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,4165,3285,1.27,19.72,422,2190
J8536,Call of Duty WW2,RTX 3080,16,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,4,Sí,50186,8599,5.84,34.16,408,7859
J6897,Call of Duty Ghosts,GTX 1660 Super,16, NVIDIA GeForce GTX 660,8,Sí,63993,36588,1.75,57.07,1885,6468
J4876,Call of Duty Modern Warfare II,GTX 1660 Super,16,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,2,Sí,3270,2490,1.31,57.87,300,630
J6910,Call of Duty Modern Warfare 3,GTX 1080 Ti,16, NVIDIA GeForce GTX 660,6,Sí,47696,2395,19.91,11.58,1179,9797
J7213,Call of Duty WW2,RTX 3080,64, NVIDIA GeForce GTX 660,8,Sí,18764,1838,10.21,13.76,817,3601
J9376,Call of Duty Modern Warfare 3,AMD Radeon R9 380,16,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,659,55,11.98,14.58,1440,3492
J8736,Call of Duty Black Ops,RTX 3060,8,"NVIDIA GeForce GTX 560 with 2 GB VRAM (current equivalent NVIDIA GeForce GTX 760) | AMD Radeon HD 7770 with 2 GB VRAM, or better - See supported List*",4,Sí,46016,38374,1.2,27.4,1596,5024
J9201,Call of Duty Modern Warfare II,AMD Radeon RX 570,8, ATI Radeon HD 5870,8,Sí,52335,11227,4.66,50.94,3860,8769
J6078,Call of Duty Modern Warfare 3,AMD Radeon RX 570,32, AMD Radeon R9 270 / R7 370,4,Sí,20034,19562,1.02,19.92,745,6330
J6568,Call of Duty Black Ops,AMD Radeon R9 380,16, AMD Radeon HD 7770,4,Sí,1872,100,18.72,56.09,991,3795
J6135,Call of Duty Modern Warfare II,AMD Radeon R9 380,8, ATI Radeon 3000,4,Sí,58861,43101,1.37,49.83,2352,7985
J2107,Call of Duty Modern Warfare II,AMD Radeon RX 570,8, AMD Radeon HD 6570,4,Sí,4335,4070,1.07,27.36,697,2893
J9427,Call of Duty Modern Warfare II,AMD Radeon RX 570,16, ATI Radeon HD 5870,8,Sí,27762,21218,1.31,11.67,1075,2954
J4393,Call of Duty WW2,RTX 3080,8,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,4,Sí,11512,6696,1.72,45.56,225,1624
J1351,Call of Duty Black Ops,RTX 3080,32,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,4,Sí,40218,28365,1.42,48.32,1861,7433
J8457,Call of Duty Vanguard,GTX 1080 Ti,16,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,8,Sí,4207,3673,1.15,43.84,63,5096
J9086,Call of Duty Black Ops,GTX 1080 Ti,16, NVIDIA GeForce GTX 660,8,Sí,754,420,1.8,49.24,426,1847
J1609,Call of Duty Modern Warfare 3,RTX 3070 Ti,32, NVIDIA GeForce 6600,4,Sí,12469,11882,1.05,53.52,176,2223
J9864,Call of Duty Modern Warfare II,RTX 3070 Ti,32,2GB GTX 750,8,Sí,20617,4427,4.66,59.53,2728,6197
J6188,Call of Duty Modern Warfare 3,RTX 2060 Super,8,Intel HD 4000,8,Sí,6224,3882,1.6,48.45,2288,5541
J5598,Call of Duty Ghosts,RTX 3060,64, AMD Radeon HD 7770,8,Sí,716,476,1.5,47.65,598,2820
J5039,Call of Duty Vanguard,RTX 3060,32, NVIDIA GeForce GTX 670,8,Sí,11949,8899,1.34,59.26,350,2353
J8877,Call of Duty Modern Warfare II,GTX 1080 Ti,8, Intel HD 4000  or Radeon HD 7870,2,Sí,2153,1155,1.86,21.25,649,2138
J8449,Call of Duty WW2,RTX 2060 Super,64,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,5623,2092,2.69,39.52,38,962
J9639,Call of Duty Warzone,RTX 3080,8, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,30664,27182,1.13,38.88,2206,9985
J9510,Call of Duty WW2,RTX 3080,32, NVIDIA GeForce GTX 660,8,Sí,28316,14858,1.91,30.13,1984,4564
J4761,Call of Duty Modern Warfare II,AMD Radeon RX 570,64, ATI Radeon HD 5870,8,Sí,14242,5987,2.38,54.29,1039,3837
J4517,Call of Duty WW2,RTX 3080,64, NVIDIA GeForce GTX 660,8,Sí,15894,808,19.67,18.93,346,5168
J4831,Call of Duty WW2,GTX 1660 Super,64, AMD Radeon R9 280,4,Sí,849,751,1.13,50.59,781,1654
J9906,Call of Duty Modern Warfare 3,GTX 1080 Ti,32, NVIDIA GeForce GTX 660,6,Sí,15032,13152,1.14,15.01,862,7274
J7977,Call of Duty Black Ops,GTX 1660 Super,32, NVIDIA GeForce GTX 1050,4,Sí,8321,7658,1.09,34.64,1671,4805
J5885,Call of Duty Modern Warfare 3,AMD Radeon R9 380,8,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,417,245,1.7,30.9,10,80
J9667,Call of Duty Black Ops,RTX 3060,8, AMD Radeon HD 7790,8,Sí,58297,51609,1.13,53.44,1642,9276
J7845,Call of Duty Ghosts,GTX 1660 Super,16, NVIDIA GeForce GTX 660,8,Sí,18231,14992,1.22,16.74,3899,9795
J4393,Call of Duty Ghosts,RTX 2060 Super,64, AMD Radeon HD 7870,8,Sí,58581,3216,18.22,42.06,4329,9602
J4328,Call of Duty WW2,RTX 3090,64, ATI Radeon HD 5870,8,Sí,47,16,2.94,20.35,2,41
J8042,Call of Duty Black Ops,GTX 1080 Ti,8, NVIDIA GeForce GTX 660,8,Sí,28294,4677,6.05,37.48,670,5918
J4955,Call of Duty Black Ops,RTX 3080,32, ATI Radeon HD 5770,8,Sí,34625,33251,1.04,13.46,2285,4784
J2763,Call of Duty Modern Warfare 3,RTX 3070 Ti,64, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,12604,3029,4.16,41.04,910,2663
J5127,Call of Duty Modern Warfare II,GTX 1660 Super,64,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,2,Sí,27840,2717,10.25,43.02,2414,6034
J6358,Call of Duty WW2,RTX 2060 Super,64, AMD Radeon HD 7850,8,Sí,17988,122,147.44,46.71,839,6365
J4647,Call of Duty Modern Warfare 3,RTX 3080,16, ATI Radeon HD 3870,8,Sí,18749,9159,2.05,32.59,529,4462
J3161,Call of Duty WW2,AMD Radeon RX 570,8, NVIDIA GeForce 510,2,Sí,37289,6987,5.34,28.15,2558,5405
J1619,Call of Duty Vanguard,RTX 3060,64, NVIDIA GeForce GTX 670,8,Sí,73633,56431,1.3,39.27,3309,8975
J1952,Call of Duty Ghosts,RTX 2060 Super,8, AMD Radeon HD 7870,8,Sí,3773,604,6.25,55.49,1110,2992
J8587,Call of Duty Black Ops,AMD Radeon R9 380,32, AMD Radeon HD 7850,8,Sí,38891,6135,6.34,58.13,3565,8359
J9963,Call of Duty Modern Warfare II,GTX 1080 Ti,16, Intel HD 4000  or Radeon HD 7870,2,Sí,29562,15836,1.87,35.31,362,3256
J1343,Call of Duty Modern Warfare 3,AMD Radeon R9 380,8, AMD Radeon HD 7770,4,Sí,993,918,1.08,40.28,72,229
J5170,Call of Duty Modern Warfare II,GTX 1080 Ti,64, Intel HD 4000  or Radeon HD 7870,2,Sí,618,229,2.7,12.55,1362,9267
J5404,Call of Duty Ghosts,RTX 2060 Super,8, AMD Radeon HD 7770,4,Sí,7564,320,23.64,38.14,558,1310
J4886,Call of Duty Black Ops,RTX 3060,64, AMD Radeon HD 7790,8,Sí,3582,2434,1.47,45.69,159,543
J9315,Call of Duty WW2,GTX 1660 Super,8, AMD Radeon R9 280,4,Sí,21645,17938,1.21,35.86,1339,2754
J4817,Call of Duty WW2,RTX 3060,16,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,8,Sí,31572,27640,1.14,16.62,1964,4434
J5704,Call of Duty WW2,RTX 3080,16,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,4,Sí,24326,21961,1.11,52.04,996,2747
J9780,Call of Duty Modern Warfare 3,RTX 2060 Super,16, AMD Radeon R9 270 / R7 370,8,Sí,37436,26506,1.41,26.17,360,7719
J4015,Call of Duty Warzone,RTX 3080,16, NVIDIA GeForce GTX 960  or Radeon RX 470,8,Sí,7688,1671,4.6,30.5,586,3248
J8956,Call of Duty Vanguard,RTX 3080,32, AMD Radeon RX 460,8,Sí,240,91,2.64,39.65,1,43
J6901,Call of Duty Ghosts,RTX 3060,64, AMD Radeon HD 7770,8,Sí,46779,29410,1.59,50.37,436,7708
J4784,Call of Duty Modern Warfare 3,GTX 1080 Ti,32, NVIDIA GeForce GTX 670,8,Sí,46937,9516,4.93,53.93,1152,8771
J8823,Call of Duty Vanguard,RTX 3090,8, AMD Radeon RX 560,8,Sí,26463,22388,1.18,56.81,896,2894
J4761,Call of Duty Ghosts,RTX 3080,16, AMD Radeon RX 560,4,Sí,50242,16109,3.12,42.92,2081,8094
J7503,Call of Duty Modern Warfare 3,RTX 3070 Ti,32,NVIDIA GeForceÂ® GTX 1050 / NVIDIA GeForceÂ® GTX 660 2GB or AMD RadeonÂ RX 560 / HD 7850 2GB,8,Sí,8472,8274,1.02,46.79,101,2341
J1342,Call of Duty Ghosts,AMD Radeon R9 380,8, NVIDIA GeForce GTX 660,4,Sí,22973,18447,1.25,49.94,355,3596
J9770,Call of Duty WW2,RTX 2060 Super,8,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,14897,9853,1.51,30.88,126,5250
J9636,Call of Duty Black Ops,GTX 1660 Super,8, AMD Radeon HD 6850,8,Sí,9806,2630,3.73,13.72,3839,8619
J9694,Call of Duty Vanguard,GTX 1660 Super,32, NVIDIA GeForce 6600,8,Sí,22144,9873,2.24,36.05,1244,4433
J8689,Call of Duty Modern Warfare 3,AMD Radeon RX 570,32, AMD Radeon R9 270 / R7 370,4,Sí,75844,10,7584.4,40.12,1518,7859
J6223,Call of Duty WW2,GTX 1080 Ti,8,NVIDIAÂ® GeForceÂ® GTX 960 or AMD RadeonÂ RX 470 -,4,Sí,49236,35144,1.4,45.94,1397,6168
J6602,Call of Duty Modern Warfare 3,AMD Radeon R9 380,16,Card,4,Sí,5477,1086,5.04,30.07,349,5568
J3072,Call of Duty Modern Warfare 3,RTX 3070 Ti,64, NVIDIA GeForce 6600,4,Sí,37884,33885,1.12,44.59,104,7637
J5689,Call of Duty Warzone,RTX 3070 Ti,8, ATI Radeon HD 5770,8,Sí,10184,9867,1.03,37.03,407,7731
J1957,Call of Duty Modern Warfare 3,RTX 2060 Super,8,Intel HD 4000,8,Sí,43928,5295,8.3,16.1,60,4497
J4658,Call of Duty WW2,RTX 2060 Super,16,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,8612,1797,4.79,32.17,756,2067
J6319,Call of Duty Vanguard,GTX 1660 Super,64, AMD Radeon HD 7850,8,Sí,63767,42825,1.49,37.8,2420,7312
J4934,Call of Duty Ghosts,RTX 3080,32,"NVIDIA GTX 1650 Super or AMD Radeon RX 5500 XT, with a minimum of 4GB of VRAM",4,Sí,33032,6729,4.91,25.06,2931,7180
J8916,Call of Duty Modern Warfare 3,GTX 1080 Ti,64, NVIDIA GeForce GTX 670,8,Sí,46104,12230,3.77,55.34,1630,4922
J9579,Call of Duty WW2,AMD Radeon RX 570,8, NVIDIA GeForce 510,2,Sí,31211,27295,1.14,50.0,1626,8037
J1882,Call of Duty Ghosts,GTX 1660 Super,32, NVIDIA GeForce GTX 660,8,Sí,4292,1204,3.56,13.49,1788,5508
J3788,Call of Duty Ghosts,RTX 3090,16, AMD Radeon HD 6570,8,Sí,40065,8653,4.63,12.85,2769,5810
J3715,Call of Duty Ghosts,RTX 3070 Ti,64,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,24922,4877,5.11,17.38,1810,4238
J8100,Call of Duty Warzone,RTX 3070 Ti,16, ATI Radeon HD 5770,8,Sí,2045,1299,1.57,50.37,78,659
J4298,Call of Duty Black Ops,RTX 3070 Ti,16,NVIDIAÂ® GeForceÂ® GTX 960 / GTX 1650 or AMD RadeonÂ RX 470,8,Sí,33813,31496,1.07,50.16,1346,4327
J6010,Call of Duty Modern Warfare II,AMD Radeon R9 380,16, AMD Radeon HD 7790,4,Sí,15516,5803,2.67,21.63,1464,3043
J7789,Call of Duty Black Ops,GTX 1080 Ti,16, NVIDIA GeForce GTX 660,8,Sí,25795,132,195.42,35.97,3269,8770
J9817,Call of Duty WW2,RTX 3070 Ti,16,"NVIDIA GTX 1650 Super or AMD Radeon RX 5500 XT, with a minimum of 4GB of VRAM",4,Sí,37475,36252,1.03,49.83,264,4580
J2126,Call of Duty Black Ops,AMD Radeon RX 570,16,"AMD Radeon RX 560,Nvidia GeForce GTX 1050 Ti",8,Sí,24345,16138,1.51,33.41,1402,6888
J3972,Call of Duty Modern Warfare II,RTX 3070 Ti,16, AMD Radeon HD 7850,4,Sí,8430,3434,2.45,32.56,818,5001
